FECHA,TMAX,TMIN,NOMBRE
30062019,,,ITUZAINGO
30062019,10.0,-8.0,JACHAL
30062019,15.8,12.3,JUJUY AERO
30062019,14.6,10.5,JUJUY U N
30062019,12.0,3.6,JUNIN AERO
30062019,12.0,6.0,LA PLATA AERO
30062019,19.2,-3.3,LA QUIACA OBSERVATORIO
30062019,17.4,0.5,LA RIOJA AERO
30062019,13.5,3.5,LABOULAYE AERO
30062019,,4.1,LAS FLORES
30062019,21.4,13.2,LAS LOMITAS
30062019,5.0,-4.0,MALARGUE AERO
30062019,3.5,-5.2,MAQUINCHAO
30062019,11.0,6.5,MAR DEL PLATA AERO
30062019,15.0,3.8,MARCOS JUAREZ AERO
30062019,11.5,6.0,MARIANO MORENO AERO
30062019,10.4,4.2,MENDOZA AERO
30062019,,3.0,MENDOZA OBSERVATORIO
30062019,18.0,9.4,MERCEDES AERO (CTES)
30062019,11.5,5.5,MERLO AERO
30062019,18.1,7.0,METAN
30062019,17.9,11.0,MONTE CASEROS AERO
30062019,11.8,6.2,MORON AERO
30062019,9.6,0.2,NEUQUEN AERO
30062019,11.3,5.2,NUEVE DE JULIO
30062019,,,OBERA
30062019,10.7,2.3,OLAVARRIA AERO
30062019,19.2,14.8,ORAN AERO
30062019,12.9,7.2,PARANA AERO
30062019,3.6,-4.4,PASO DE INDIOS
30062019,20.2,11.1,PASO DE LOS LIBRES AERO
30062019,11.4,4.2,PEHUAJO AERO
30062019,4.2,-9.5,PERITO MORENO AERO
30062019,8.5,0.6,PIGUE AERO
30062019,15.4,4.9,PILAR OBSERVATORIO
30062019,26.8,15.2,POSADAS AERO
30062019,17.8,11.9,PRESIDENCIA ROQUE SAENZ PEÑA AERO
30062019,4.1,-2.2,PUERTO DESEADO AERO
30062019,6.0,-1.8,PUERTO MADRYN AERO
30062019,12.0,7.2,PUNTA INDIO B.A.
30062019,12.6,7.4,RAFAELA AERO
30062019,16.4,8.6,RECONQUISTA AERO
30062019,20.2,13.2,RESISTENCIA AERO
30062019,9.2,0.4,RIO COLORADO
30062019,13.4,4.0,RIO CUARTO AERO
30062019,4.5,-5.0,RIO GALLEGOS AERO
30062019,0.3,-9.8,RIO GRANDE B.A.
30062019,19.0,12.8,RIVADAVIA
30062019,14.2,6.5,ROSARIO AERO
30062019,15.8,9.4,SALTA AERO
30062019,9.3,-3.0,SAN ANTONIO OESTE AERO
30062019,,,SAN CARLOS (MZA)
30062019,12.2,7.8,SAN FERNANDO AERO
30062019,13.2,0.5,SAN JUAN AERO
30062019,3.7,-2.9,SAN JULIAN AERO
30062019,13.0,5.0,SAN LUIS AERO
30062019,12.4,2.1,SAN MARTIN (MZA)
30062019,10.0,-0.1,SAN RAFAEL AERO
30062019,2.0,-5.0,SANTA CRUZ AERO
30062019,11.6,1.2,SANTA ROSA AERO
30062019,16.8,-1.2,SANTA ROSA DE CONLARA AERO
30062019,14.2,5.0,SANTIAGO DEL ESTERO AERO
30062019,13.7,7.1,SAUCE VIEJO AERO
30062019,14.7,7.0,SUNCHALES AERO
30062019,9.8,2.8,TANDIL AERO
30062019,18.2,14.0,TARTAGAL AERO
30062019,15.2,5.5,TERMAS DE RIO HONDO AERO
30062019,16.0,0.5,TINOGASTA
30062019,6.4,-1.1,TRELEW AERO
30062019,11.9,2.1,TRENQUE LAUQUEN
30062019,9.6,4.0,TRES ARROYOS
30062019,14.4,8.3,TUCUMAN AERO
30062019,3.0,-4.6,USHUAIA AERO
30062019,9.0,-7.2,USPALLATA
30062019,13.0,5.5,VENADO TUERTO AERO
30062019,12.0,-0.7,VICTORICA
30062019,8.6,0.7,VIEDMA AERO
30062019,15.5,4.6,VILLA DE MARIA DEL RIO SECO
30062019,18.0,-1.5,VILLA DOLORES AERO
30062019,10.4,7.1,VILLA GESELL AERO
30062019,12.4,0.8,VILLA REYNOLDS AERO
29062019,14.2,12.3,AEROPARQUE AERO
29062019,9.7,7.1,AZUL AERO
29062019,8.0,6.0,BAHIA BLANCA AERO
29062019,5.2,-4.2,BARILOCHE AERO
29062019,-25.6,-31.5,BASE BELGRANO II
29062019,-2.6,-6.2,BASE CARLINI (EX JUBANY)
29062019,-9.9,-19.0,BASE ESPERANZA
29062019,-12.1,-20.1,BASE MARAMBIO
29062019,-22.2,-28.5,BASE ORCADAS
29062019,-9.0,-18.0,BASE SAN MARTIN
29062019,8.5,6.4,BENITO JUAREZ AERO
29062019,25.6,18.4,BERNARDO DE IRIGOYEN AERO
29062019,10.9,7.2,BOLIVAR AERO
29062019,14.0,11.8,BUENOS AIRES OBSERVATORIO
29062019,13.3,11.7,CAMPO DE MAYO AERO
29062019,20.6,4.8,CATAMARCA AERO
29062019,17.2,10.2,CERES AERO
29062019,20.5,5.6,CHAMICAL AERO
29062019,7.5,1.8,CHAPELCO AERO
29062019,15.5,2.0,CHEPES
29062019,17.5,2.3,CHILECITO AERO
29062019,6.6,5.0,CIPOLLETTI
29062019,8.4,-1.0,COMODORO RIVADAVIA AERO
29062019,18.4,14.6,CONCORDIA AERO
29062019,17.2,3.0,CORDOBA AERO
29062019,18.5,4.5,CORDOBA OBSERVATORIO
29062019,7.6,4.5,CORONEL PRINGLES AERO
29062019,9.0,5.1,CORONEL SUAREZ AERO
29062019,24.5,16.2,CORRIENTES AERO
29062019,12.7,9.8,DOLORES AERO
29062019,4.1,-3.1,EL BOLSON AERO
29062019,5.4,-5.0,EL CALAFATE AERO
29062019,13.5,11.4,EL PALOMAR AERO
29062019,,10.7,EL TREBOL
29062019,17.4,3.0,ESCUELA DE AVIACION MILITAR AERO
29062019,-1.5,-11.5,ESQUEL AERO
29062019,12.7,11.3,EZEIZA AERO
29062019,30.9,22.2,FORMOSA AERO
29062019,10.3,5.7,GENERAL PICO AERO
29062019,2.2,-6.0,GOBERNADOR GREGORES AERO
29062019,15.1,12.8,GUALEGUAYCHU AERO
29062019,30.2,18.0,IGUAZU AERO
29062019,29.7,22.1,ITUZAINGO
29062019,14.5,-6.5,JACHAL
29062019,23.1,8.8,JUJUY AERO
29062019,22.4,10.3,JUJUY U N
29062019,12.8,8.7,JUNIN AERO
29062019,13.5,10.8,LA PLATA AERO
29062019,18.2,2.1,LA QUIACA OBSERVATORIO
29062019,20.0,3.9,LA RIOJA AERO
29062019,10.7,6.4,LABOULAYE AERO
29062019,12.5,8.6,LAS FLORES
29062019,25.6,20.0,LAS LOMITAS
29062019,11.3,-1.1,MALARGUE AERO
29062019,4.2,-2.4,MAQUINCHAO
29062019,11.4,9.1,MAR DEL PLATA AERO
29062019,12.5,7.4,MARCOS JUAREZ AERO
29062019,14.5,9.2,MARIANO MORENO AERO
29062019,15.0,1.2,MENDOZA AERO
29062019,,2.6,MENDOZA OBSERVATORIO
29062019,25.6,15.6,MERCEDES AERO (CTES)
29062019,13.2,10.5,MERLO AERO
29062019,20.4,5.6,METAN
29062019,25.7,17.4,MONTE CASEROS AERO
29062019,13.4,11.1,MORON AERO
29062019,7.1,1.9,NEUQUEN AERO
29062019,10.9,7.8,NUEVE DE JULIO
29062019,30.0,22.8,OBERA
29062019,9.5,6.5,OLAVARRIA AERO
29062019,25.0,13.4,ORAN AERO
29062019,15.3,12.7,PARANA AERO
29062019,4.0,-6.2,PASO DE INDIOS
29062019,24.9,17.7,PASO DE LOS LIBRES AERO
29062019,10.8,6.4,PEHUAJO AERO
29062019,8.1,-4.4,PERITO MORENO AERO
29062019,8.2,-0.2,PIGUE AERO
29062019,17.5,3.0,PILAR OBSERVATORIO
29062019,31.2,20.4,POSADAS AERO
29062019,19.5,16.8,PRESIDENCIA ROQUE SAENZ PEÑA AERO
29062019,4.0,-3.8,PUERTO DESEADO AERO
29062019,6.0,-3.4,PUERTO MADRYN AERO
29062019,14.0,11.2,PUNTA INDIO B.A.
29062019,16.4,11.0,RAFAELA AERO
29062019,18.4,15.8,RECONQUISTA AERO
29062019,24.2,14.4,RESISTENCIA AERO
29062019,8.6,5.4,RIO COLORADO
29062019,11.2,3.6,RIO CUARTO AERO
29062019,4.0,-2.5,RIO GALLEGOS AERO
29062019,0.2,-5.9,RIO GRANDE B.A.
29062019,22.0,13.8,RIVADAVIA
29062019,15.0,11.4,ROSARIO AERO
29062019,27.4,8.5,SALTA AERO
29062019,7.2,3.5,SAN ANTONIO OESTE AERO
29062019,14.0,3.0,SAN CARLOS (MZA)
29062019,14.8,12.0,SAN FERNANDO AERO
29062019,14.8,2.8,SAN JUAN AERO
29062019,5.0,-1.6,SAN JULIAN AERO
29062019,13.1,0.0,SAN LUIS AERO
29062019,15.5,3.6,SAN MARTIN (MZA)
29062019,13.5,3.1,SAN RAFAEL AERO
29062019,4.8,-5.8,SANTA CRUZ AERO
29062019,7.8,5.0,SANTA ROSA AERO
29062019,18.4,-2.3,SANTA ROSA DE CONLARA AERO
29062019,19.0,9.6,SANTIAGO DEL ESTERO AERO
29062019,17.7,13.3,SAUCE VIEJO AERO
29062019,17.7,11.8,SUNCHALES AERO
29062019,9.5,7.0,TANDIL AERO
29062019,21.2,13.6,TARTAGAL AERO
29062019,16.8,5.5,TERMAS DE RIO HONDO AERO
29062019,28.0,-1.5,TINOGASTA
29062019,5.6,-5.1,TRELEW AERO
29062019,10.9,7.2,TRENQUE LAUQUEN
29062019,8.1,6.5,TRES ARROYOS
29062019,17.8,6.4,TUCUMAN AERO
29062019,2.7,-3.0,USHUAIA AERO
29062019,10.0,,USPALLATA
29062019,11.5,8.5,VENADO TUERTO AERO
29062019,10.0,6.0,VICTORICA
29062019,9.0,1.0,VIEDMA AERO
29062019,18.5,6.1,VILLA DE MARIA DEL RIO SECO
29062019,18.1,2.6,VILLA DOLORES AERO
29062019,12.5,,VILLA GESELL AERO
29062019,12.0,1.8,VILLA REYNOLDS AERO
28062019,14.9,11.9,AEROPARQUE AERO
28062019,15.3,2.8,AZUL AERO
28062019,12.0,3.2,BAHIA BLANCA AERO
28062019,2.4,-2.0,BARILOCHE AERO
28062019,-22.0,-30.6,BASE BELGRANO II
28062019,-5.0,-14.1,BASE CARLINI (EX JUBANY)
28062019,-12.9,-18.4,BASE ESPERANZA
28062019,-16.1,-22.1,BASE MARAMBIO
28062019,-17.4,-28.2,BASE ORCADAS
28062019,-11.5,-17.5,BASE SAN MARTIN
28062019,15.5,4.5,BENITO JUAREZ AERO
28062019,24.2,16.0,BERNARDO DE IRIGOYEN AERO
28062019,16.6,2.9,BOLIVAR AERO
28062019,14.7,11.4,BUENOS AIRES OBSERVATORIO
28062019,14.5,7.5,CAMPO DE MAYO AERO
28062019,20.0,0.3,CATAMARCA AERO
28062019,19.5,12.0,CERES AERO
28062019,19.8,5.9,CHAMICAL AERO
28062019,5.4,1.6,CHAPELCO AERO
28062019,19.0,2.5,CHEPES
28062019,17.2,-1.5,CHILECITO AERO
28062019,12.0,5.2,CIPOLLETTI
28062019,4.4,-2.2,COMODORO RIVADAVIA AERO
28062019,20.6,11.7,CONCORDIA AERO
28062019,19.3,0.6,CORDOBA AERO
28062019,20.0,4.2,CORDOBA OBSERVATORIO
28062019,12.1,2.5,CORONEL PRINGLES AERO
28062019,14.5,-0.7,CORONEL SUAREZ AERO
28062019,28.6,15.7,CORRIENTES AERO
28062019,14.2,7.0,DOLORES AERO
28062019,5.5,-1.6,EL BOLSON AERO
28062019,6.3,-8.4,EL CALAFATE AERO
28062019,15.2,8.5,EL PALOMAR AERO
28062019,18.8,8.3,EL TREBOL
28062019,18.6,1.4,ESCUELA DE AVIACION MILITAR AERO
28062019,-1.5,-8.2,ESQUEL AERO
28062019,15.6,8.4,EZEIZA AERO
28062019,31.0,18.1,FORMOSA AERO
28062019,16.5,0.0,GENERAL PICO AERO
28062019,-0.8,-11.5,GOBERNADOR GREGORES AERO
28062019,15.8,10.4,GUALEGUAYCHU AERO
28062019,28.4,16.0,IGUAZU AERO
28062019,28.2,18.1,ITUZAINGO
28062019,15.0,-8.0,JACHAL
28062019,29.1,4.2,JUJUY AERO
28062019,31.4,5.2,JUJUY U N
28062019,14.0,8.2,JUNIN AERO
28062019,13.5,8.6,LA PLATA AERO
28062019,16.2,-4.8,LA QUIACA OBSERVATORIO
28062019,20.2,1.5,LA RIOJA AERO
28062019,18.2,1.3,LABOULAYE AERO
28062019,,7.0,LAS FLORES
28062019,31.5,15.4,LAS LOMITAS
28062019,15.5,3.0,MALARGUE AERO
28062019,3.0,-1.7,MAQUINCHAO
28062019,15.1,5.6,MAR DEL PLATA AERO
28062019,17.0,7.0,MARCOS JUAREZ AERO
28062019,15.0,6.0,MARIANO MORENO AERO
28062019,18.5,2.7,MENDOZA AERO
28062019,,4.5,MENDOZA OBSERVATORIO
28062019,25.6,14.4,MERCEDES AERO (CTES)
28062019,15.5,6.7,MERLO AERO
28062019,,3.9,METAN
28062019,24.4,14.0,MONTE CASEROS AERO
28062019,15.3,9.7,MORON AERO
28062019,12.1,5.7,NEUQUEN AERO
28062019,13.3,6.8,NUEVE DE JULIO
28062019,28.5,17.2,OBERA
28062019,17.1,2.6,OLAVARRIA AERO
28062019,24.5,7.4,ORAN AERO
28062019,17.7,9.6,PARANA AERO
28062019,2.2,-8.8,PASO DE INDIOS
28062019,25.6,15.1,PASO DE LOS LIBRES AERO
28062019,16.4,1.8,PEHUAJO AERO
28062019,4.0,-12.0,PERITO MORENO AERO
28062019,13.2,0.8,PIGUE AERO
28062019,19.5,1.9,PILAR OBSERVATORIO
28062019,29.6,17.4,POSADAS AERO
28062019,28.6,13.9,PRESIDENCIA ROQUE SAENZ PEÑA AERO
28062019,3.7,-6.2,PUERTO DESEADO AERO
28062019,5.5,-1.0,PUERTO MADRYN AERO
28062019,13.3,9.0,PUNTA INDIO B.A.
28062019,18.6,12.4,RAFAELA AERO
28062019,25.0,15.1,RECONQUISTA AERO
28062019,28.5,15.3,RESISTENCIA AERO
28062019,9.8,3.8,RIO COLORADO
28062019,16.8,1.8,RIO CUARTO AERO
28062019,5.5,-5.0,RIO GALLEGOS AERO
28062019,-1.0,-10.3,RIO GRANDE B.A.
28062019,26.6,14.8,RIVADAVIA
28062019,17.5,8.4,ROSARIO AERO
28062019,30.9,0.4,SALTA AERO
28062019,9.0,4.0,SAN ANTONIO OESTE AERO
28062019,17.5,-1.0,SAN CARLOS (MZA)
28062019,14.7,8.0,SAN FERNANDO AERO
28062019,18.0,-2.0,SAN JUAN AERO
28062019,5.3,-6.1,SAN JULIAN AERO
28062019,18.1,4.0,SAN LUIS AERO
28062019,18.3,3.2,SAN MARTIN (MZA)
28062019,15.2,2.7,SAN RAFAEL AERO
28062019,3.2,-4.1,SANTA CRUZ AERO
28062019,13.9,0.3,SANTA ROSA AERO
28062019,20.0,-1.8,SANTA ROSA DE CONLARA AERO
28062019,16.2,6.0,SANTIAGO DEL ESTERO AERO
28062019,17.5,12.2,SAUCE VIEJO AERO
28062019,19.0,8.9,SUNCHALES AERO
28062019,16.0,2.0,TANDIL AERO
28062019,28.2,7.1,TARTAGAL AERO
28062019,15.6,2.8,TERMAS DE RIO HONDO AERO
28062019,21.6,5.0,TINOGASTA
28062019,5.8,-2.9,TRELEW AERO
28062019,17.5,3.5,TRENQUE LAUQUEN
28062019,12.5,5.1,TRES ARROYOS
28062019,16.5,5.0,TUCUMAN AERO
28062019,0.5,-4.0,USHUAIA AERO
28062019,15.8,-2.5,USPALLATA
28062019,16.5,7.6,VENADO TUERTO AERO
28062019,16.2,-0.7,VICTORICA
28062019,10.5,5.3,VIEDMA AERO
28062019,22.2,0.9,VILLA DE MARIA DEL RIO SECO
28062019,20.0,3.4,VILLA DOLORES AERO
28062019,13.0,6.0,VILLA GESELL AERO
28062019,17.5,-2.6,VILLA REYNOLDS AERO
27062019,14.2,7.4,AEROPARQUE AERO
27062019,12.9,3.0,AZUL AERO
27062019,11.0,6.4,BAHIA BLANCA AERO
27062019,7.4,0.6,BARILOCHE AERO
27062019,-18.4,-27.0,BASE BELGRANO II
27062019,-9.7,-13.4,BASE CARLINI (EX JUBANY)
27062019,-12.8,-17.8,BASE ESPERANZA
27062019,-19.1,-22.5,BASE MARAMBIO
27062019,-9.0,-22.8,BASE ORCADAS
27062019,-15.0,-18.0,BASE SAN MARTIN
27062019,12.6,4.3,BENITO JUAREZ AERO
27062019,16.0,8.8,BERNARDO DE IRIGOYEN AERO
27062019,14.1,2.4,BOLIVAR AERO
27062019,15.3,7.5,BUENOS AIRES OBSERVATORIO
27062019,15.0,0.1,CAMPO DE MAYO AERO
27062019,19.8,-2.7,CATAMARCA AERO
27062019,19.6,3.8,CERES AERO
27062019,15.7,1.7,CHAMICAL AERO
27062019,7.5,0.6,CHAPELCO AERO
27062019,17.0,4.0,CHEPES
27062019,19.0,-1.3,CHILECITO AERO
27062019,17.0,10.7,CIPOLLETTI
27062019,9.3,-1.7,COMODORO RIVADAVIA AERO
27062019,16.9,3.2,CONCORDIA AERO
27062019,21.3,-2.5,CORDOBA AERO
27062019,21.9,3.0,CORDOBA OBSERVATORIO
27062019,11.9,1.2,CORONEL PRINGLES AERO
27062019,11.8,0.6,CORONEL SUAREZ AERO
27062019,19.0,6.0,CORRIENTES AERO
27062019,13.2,4.5,DOLORES AERO
27062019,7.3,2.7,EL BOLSON AERO
27062019,2.9,-9.5,EL CALAFATE AERO
27062019,16.0,6.0,EL PALOMAR AERO
27062019,17.5,3.7,EL TREBOL
27062019,21.6,-3.0,ESCUELA DE AVIACION MILITAR AERO
27062019,4.5,-2.0,ESQUEL AERO
27062019,15.5,7.5,EZEIZA AERO
27062019,18.4,7.1,FORMOSA AERO
27062019,17.0,3.8,GENERAL PICO AERO
27062019,-0.8,-8.4,GOBERNADOR GREGORES AERO
27062019,16.6,2.4,GUALEGUAYCHU AERO
27062019,19.5,12.8,IGUAZU AERO
27062019,18.4,5.0,ITUZAINGO
27062019,23.5,-5.5,JACHAL
27062019,19.3,1.6,JUJUY AERO
27062019,19.0,0.7,JUJUY U N
27062019,16.5,3.0,JUNIN AERO
27062019,13.8,7.1,LA PLATA AERO
27062019,16.3,-6.2,LA QUIACA OBSERVATORIO
27062019,18.0,-1.6,LA RIOJA AERO
27062019,18.6,1.2,LABOULAYE AERO
27062019,13.5,4.0,LAS FLORES
27062019,18.0,6.0,LAS LOMITAS
27062019,12.0,4.0,MALARGUE AERO
27062019,8.6,0.6,MAQUINCHAO
27062019,11.8,3.0,MAR DEL PLATA AERO
27062019,18.0,4.8,MARCOS JUAREZ AERO
27062019,15.5,3.0,MARIANO MORENO AERO
27062019,13.6,1.2,MENDOZA AERO
27062019,,0.8,MENDOZA OBSERVATORIO
27062019,19.5,3.0,MERCEDES AERO (CTES)
27062019,15.4,5.5,MERLO AERO
27062019,19.9,1.4,METAN
27062019,18.4,4.8,MONTE CASEROS AERO
27062019,15.5,5.9,MORON AERO
27062019,16.8,9.7,NEUQUEN AERO
27062019,16.0,1.2,NUEVE DE JULIO
27062019,18.5,5.0,OBERA
27062019,12.1,-1.7,OLAVARRIA AERO
27062019,19.8,5.4,ORAN AERO
27062019,16.4,7.9,PARANA AERO
27062019,7.2,-0.2,PASO DE INDIOS
27062019,18.6,3.4,PASO DE LOS LIBRES AERO
27062019,16.9,2.4,PEHUAJO AERO
27062019,4.6,-5.0,PERITO MORENO AERO
27062019,11.5,1.3,PIGUE AERO
27062019,19.5,4.2,PILAR OBSERVATORIO
27062019,18.2,6.6,POSADAS AERO
27062019,20.2,4.0,PRESIDENCIA ROQUE SAENZ PEÑA AERO
27062019,3.0,-3.2,PUERTO DESEADO AERO
27062019,12.2,3.4,PUERTO MADRYN AERO
27062019,13.0,7.0,PUNTA INDIO B.A.
27062019,18.0,0.5,RAFAELA AERO
27062019,19.3,5.6,RECONQUISTA AERO
27062019,20.9,5.0,RESISTENCIA AERO
27062019,13.6,7.2,RIO COLORADO
27062019,17.0,1.8,RIO CUARTO AERO
27062019,1.0,-5.5,RIO GALLEGOS AERO
27062019,-4.0,-9.1,RIO GRANDE B.A.
27062019,22.0,6.3,RIVADAVIA
27062019,16.5,2.6,ROSARIO AERO
27062019,22.3,-2.1,SALTA AERO
27062019,18.0,4.8,SAN ANTONIO OESTE AERO
27062019,19.5,-2.0,SAN CARLOS (MZA)
27062019,15.9,5.5,SAN FERNANDO AERO
27062019,16.0,-4.2,SAN JUAN AERO
27062019,1.4,-4.9,SAN JULIAN AERO
27062019,19.3,5.6,SAN LUIS AERO
27062019,15.2,0.6,SAN MARTIN (MZA)
27062019,17.5,0.7,SAN RAFAEL AERO
27062019,0.7,-5.7,SANTA CRUZ AERO
27062019,17.5,2.9,SANTA ROSA AERO
27062019,18.2,-5.0,SANTA ROSA DE CONLARA AERO
27062019,21.4,1.0,SANTIAGO DEL ESTERO AERO
27062019,18.1,6.0,SAUCE VIEJO AERO
27062019,19.0,2.5,SUNCHALES AERO
27062019,11.6,0.1,TANDIL AERO
27062019,19.0,2.8,TARTAGAL AERO
27062019,16.8,0.5,TERMAS DE RIO HONDO AERO
27062019,27.5,-2.0,TINOGASTA
27062019,12.6,1.4,TRELEW AERO
27062019,16.2,3.5,TRENQUE LAUQUEN
27062019,10.5,5.8,TRES ARROYOS
27062019,18.4,3.5,TUCUMAN AERO
27062019,0.5,-3.2,USHUAIA AERO
27062019,15.3,6.0,USPALLATA
27062019,17.5,3.5,VENADO TUERTO AERO
27062019,18.1,3.5,VICTORICA
27062019,15.4,8.2,VIEDMA AERO
27062019,20.7,-1.4,VILLA DE MARIA DEL RIO SECO
27062019,18.0,3.3,VILLA DOLORES AERO
27062019,14.0,2.0,VILLA GESELL AERO
27062019,17.4,-0.4,VILLA REYNOLDS AERO
26062019,14.1,5.7,AEROPARQUE AERO
26062019,10.7,-0.4,AZUL AERO
26062019,14.5,-1.0,BAHIA BLANCA AERO
26062019,6.8,-0.5,BARILOCHE AERO
26062019,-23.0,-28.0,BASE BELGRANO II
26062019,-10.6,-14.0,BASE CARLINI (EX JUBANY)
26062019,-16.2,-18.0,BASE ESPERANZA
26062019,-19.3,-22.5,BASE MARAMBIO
26062019,-0.1,-9.8,BASE ORCADAS
26062019,-9.0,-15.0,BASE SAN MARTIN
26062019,11.5,-0.4,BENITO JUAREZ AERO
26062019,12.8,5.9,BERNARDO DE IRIGOYEN AERO
26062019,14.1,-0.6,BOLIVAR AERO
26062019,14.4,4.4,BUENOS AIRES OBSERVATORIO
26062019,14.5,2.4,CAMPO DE MAYO AERO
26062019,20.4,4.0,CATAMARCA AERO
26062019,14.7,0.2,CERES AERO
26062019,16.5,-0.1,CHAMICAL AERO
26062019,9.0,0.2,CHAPELCO AERO
26062019,15.0,2.0,CHEPES
26062019,17.6,-0.1,CHILECITO AERO
26062019,16.4,10.0,CIPOLLETTI
26062019,12.4,8.5,COMODORO RIVADAVIA AERO
26062019,15.0,-0.4,CONCORDIA AERO
26062019,17.5,-3.9,CORDOBA AERO
26062019,17.0,1.4,CORDOBA OBSERVATORIO
26062019,13.9,-0.2,CORONEL PRINGLES AERO
26062019,10.8,-0.6,CORONEL SUAREZ AERO
26062019,15.4,2.8,CORRIENTES AERO
26062019,11.7,2.0,DOLORES AERO
26062019,9.5,4.0,EL BOLSON AERO
26062019,4.4,-4.5,EL CALAFATE AERO
26062019,14.5,0.5,EL PALOMAR AERO
26062019,16.0,1.5,EL TREBOL
26062019,17.2,-3.0,ESCUELA DE AVIACION MILITAR AERO
26062019,6.8,2.2,ESQUEL AERO
26062019,14.0,2.8,EZEIZA AERO
26062019,15.7,7.3,FORMOSA AERO
26062019,14.0,0.0,GENERAL PICO AERO
26062019,6.0,-0.8,GOBERNADOR GREGORES AERO
26062019,15.6,2.0,GUALEGUAYCHU AERO
26062019,15.7,8.3,IGUAZU AERO
26062019,16.7,5.0,ITUZAINGO
26062019,21.0,-7.5,JACHAL
26062019,15.1,-0.8,JUJUY AERO
26062019,13.9,0.9,JUJUY U N
26062019,14.0,-0.5,JUNIN AERO
26062019,13.2,2.6,LA PLATA AERO
26062019,15.2,-3.6,LA QUIACA OBSERVATORIO
26062019,15.8,-0.5,LA RIOJA AERO
26062019,16.7,-3.3,LABOULAYE AERO
26062019,10.6,3.0,LAS FLORES
26062019,18.0,5.0,LAS LOMITAS
26062019,14.2,-1.9,MALARGUE AERO
26062019,8.8,2.3,MAQUINCHAO
26062019,12.5,0.2,MAR DEL PLATA AERO
26062019,16.5,-2.1,MARCOS JUAREZ AERO
26062019,14.5,-0.5,MARIANO MORENO AERO
26062019,13.3,-2.3,MENDOZA AERO
26062019,,-0.6,MENDOZA OBSERVATORIO
26062019,14.0,2.0,MERCEDES AERO (CTES)
26062019,14.3,0.5,MERLO AERO
26062019,18.0,0.5,METAN
26062019,14.7,2.0,MONTE CASEROS AERO
26062019,13.9,2.3,MORON AERO
26062019,16.3,7.8,NEUQUEN AERO
26062019,13.9,2.5,NUEVE DE JULIO
26062019,15.0,4.5,OBERA
26062019,10.7,-2.6,OLAVARRIA AERO
26062019,19.4,8.6,ORAN AERO
26062019,15.1,5.2,PARANA AERO
26062019,11.4,4.2,PASO DE INDIOS
26062019,14.3,2.0,PASO DE LOS LIBRES AERO
26062019,14.6,3.8,PEHUAJO AERO
26062019,9.0,2.8,PERITO MORENO AERO
26062019,10.5,-1.2,PIGUE AERO
26062019,15.8,0.7,PILAR OBSERVATORIO
26062019,15.3,5.0,POSADAS AERO
26062019,16.5,0.8,PRESIDENCIA ROQUE SAENZ PEÑA AERO
26062019,8.6,1.0,PUERTO DESEADO AERO
26062019,15.2,4.0,PUERTO MADRYN AERO
26062019,13.0,2.0,PUNTA INDIO B.A.
26062019,14.8,2.0,RAFAELA AERO
26062019,14.2,0.9,RECONQUISTA AERO
26062019,15.9,1.4,RESISTENCIA AERO
26062019,17.6,5.0,RIO COLORADO
26062019,16.7,1.1,RIO CUARTO AERO
26062019,3.2,-3.5,RIO GALLEGOS AERO
26062019,0.6,-4.0,RIO GRANDE B.A.
26062019,20.5,6.5,RIVADAVIA
26062019,16.4,-1.6,ROSARIO AERO
26062019,15.7,-1.9,SALTA AERO
26062019,18.4,0.3,SAN ANTONIO OESTE AERO
26062019,12.0,-4.0,SAN CARLOS (MZA)
26062019,14.0,1.7,SAN FERNANDO AERO
26062019,14.0,-0.5,SAN JUAN AERO
26062019,5.7,0.3,SAN JULIAN AERO
26062019,16.5,3.4,SAN LUIS AERO
26062019,14.2,-1.9,SAN MARTIN (MZA)
26062019,14.0,-2.2,SAN RAFAEL AERO
26062019,5.5,-2.2,SANTA CRUZ AERO
26062019,15.5,2.1,SANTA ROSA AERO
26062019,16.2,-7.8,SANTA ROSA DE CONLARA AERO
26062019,18.0,-3.6,SANTIAGO DEL ESTERO AERO
26062019,16.3,1.2,SAUCE VIEJO AERO
26062019,16.0,2.9,SUNCHALES AERO
26062019,11.0,-2.8,TANDIL AERO
26062019,18.8,5.0,TARTAGAL AERO
26062019,18.4,-1.0,TERMAS DE RIO HONDO AERO
26062019,18.0,-3.0,TINOGASTA
26062019,14.8,4.9,TRELEW AERO
26062019,13.6,3.2,TRENQUE LAUQUEN
26062019,14.5,1.2,TRES ARROYOS
26062019,18.0,2.1,TUCUMAN AERO
26062019,0.6,-2.2,USHUAIA AERO
26062019,15.5,-1.0,USPALLATA
26062019,16.5,-1.5,VENADO TUERTO AERO
26062019,12.3,2.0,VICTORICA
26062019,14.4,0.5,VIEDMA AERO
26062019,16.0,-6.7,VILLA DE MARIA DEL RIO SECO
26062019,18.0,-1.0,VILLA DOLORES AERO
26062019,12.0,0.0,VILLA GESELL AERO
26062019,18.0,-3.7,VILLA REYNOLDS AERO
25062019,15.7,8.0,AEROPARQUE AERO
25062019,10.3,2.7,AZUL AERO
25062019,10.8,-0.2,BAHIA BLANCA AERO
25062019,4.9,-0.6,BARILOCHE AERO
25062019,-12.0,-25.0,BASE BELGRANO II
